idx	htid	access	rights	ht_rec	enum_chron	source	source_rec	oclc_num	isbn	issn	lccn	title	imprint	rights_code	last_update	gov_doc	pub_date	pub_place	lang	bib_format	coll_code	provider_code	resp_ent_code	dig_agent_code	access_profile	author
9622981	inu.30000029788431	deny	ic	7593997		INU	272225	21207309	0870672886 (pbk.) :			Death for hire / by Joseph Nazel.	Holloway House, c1986.	bib	2014-10-01 03:27:51	0	1986.0	cau	eng	BK	INU	iu	iu	google	google	Nazel, Joseph.
9622944	inu.30000029792748	deny	ic	7593957		INU	272557	7155264	0870675281			Miss Annie / by Omar Fletcher.	Holloway House, [c1978].	bib	2014-10-01 03:27:51	0	1978.0	cau	eng	BK	INU	iu	iu	google	google	Fletcher, Omar.
9622945	inu.30000029792755	deny	ic	7593958		INU	272257	7187434	0870675257			Black godfather / by Omar Fletcher.	Holloway House, [c1977].	bib	2014-10-01 03:27:51	0	1977.0	cau	eng	BK	INU	iu	iu	google	google	Fletcher, Omar.
9623678	inu.30000029810979	deny	ic	7594185		INU	272190	15919273	0870672673 (pbk.) :			The pocket / J.B. Springs III.	Holloway House Pub. Co., c1985.	bib	2014-10-01 03:27:51	0	1985.0	cau	eng	BK	INU	iu	iu	google	google	Springs, John.
9622672	inu.30000039161405	deny	ic	7593698		INU	435576	24545506	0452267536 :		91036648	Joy / Marsha Hunt.	Plume, 1992, c1990.	bib	2014-10-01 03:26:44	0	1992.0	nyu	eng	BK	INU	iu	iu	google	google	Hunt, Marsha, 1946-
9622894	inu.30000042242978	deny	ic	7593905		INU	617182	29949476	1563331330 :			The motion of light in water : sex and science fiction writing in the East Village, 1960-1965 / Samuel R. Delany.	Masquerade Books, Inc., 1993.	bib	2014-10-01 03:26:34	0	1993.0	nyu	eng	BK	INU	iu	iu	google	google	Delany, Samuel R.
8712516	inu.30000042845564	deny	ic	6807209		INU	528393	30029104	0874833388 (alk. paper) :		94009746	The importance of pot liquor / Jackie Torrence.	August House, 1994.	bib	2014-10-01 03:27:25	0	1994.0	aru	eng	BK	INU	iu	iu	google	google	Torrence, Jackie.
3073972	inu.30000044775025	deny	ic	842989		INU	45274	18190883	0895941236,0895941228 (pbk.)		88153779 //r89	Zami, a new spelling of my name / Audre Lorde.	Crossing Press, c1982.	bib	2014-10-01 03:26:28	0	1982.0	nyu	eng	BK	INU	iu	iu	google	google	Lorde, Audre.
10133661	inu.30000053337402	deny	ic	7977212		INU	1113137	36351545	0862416531 :		gb 97010432	The making of Sweet Sweetback's baadasssss song / Melvin Van Peebles.	Payback Press, 1996, c1971.	bib	2014-10-01 03:26:00	0	1996.0	stk	eng	BK	INU	iu	iu	google	google	Van Peebles, Melvin, 1932-
7738454	inu.30000053370379	allow	pdus	6060197		INU	1869080	2138963				Cane [by] Jean Toomer; with a foreword by Waldo Frank.	Liveright [1951, c1923]	cdpp	2020-12-05 05:25:02	0	1951.0	nyu	eng	BK	INU	iu	iu	google	google	Toomer, Jean, 1894-1967.
9623701	inu.30000055971174	deny	ic	7594208		INU	907284	36351663	0862415284		gb 97010448	The vulture / Gil Scott-Heron.	Payback Press, 1996.	bib	2014-09-30 03:28:58	0	1996.0	stk	eng	BK	INU	iu	iu	google	google	Scott-Heron, Gil, 1949-
9622668	inu.30000056005287	deny	ic	7593694		INU	935070	34321042	1562790846 (alk. paper)		96011532	Reflex and bone structure : a novel / by Clarence Major.	Mercury House, c1996.	bib	2014-09-30 03:28:56	0	1996.0	cau	eng	BK	INU	iu	iu	google	google	Major, Clarence.
9622986	inu.30000056017829	deny	ic	7594002		INU	917296	32733652	0671884271 :			Black Betty : an Easy Rawlins mystery / Walter Mosley.	Pocket Star Books, 1995.	bib	2014-09-30 03:28:57	0	1995.0	nyu	eng	BK	INU	iu	iu	google	google	Mosley, Walter.
9616771	inu.30000057359626	deny	ic	7589258		INU	437234	28634509	0932831079		87080672	Sonny Jim of Sandy Point : a novel / by S.B. Jones-Hendrickson.	Eastern Caribbean Institute, c1991.	bib	2014-09-29 03:27:09	0	1991.0	vi 	eng	BK	INU	iu	iu	google	google	Jones-Hendrickson, S. B.
9622985	inu.30000063901114	deny	ic	7594001		INU	1271621	34514525	0689808399		96015645 /AC	Babylon boyz / Jess Mowry.	Simon & Schuster Books for Young Readers, c1997.	bib	2014-09-28 03:26:00	0	1997.0	nyu	eng	BK	INU	iu	iu	google	google	Mowry, Jess, 1960-
7267816	inu.30000078215443	deny	ic	5540510		INU	6782513	62493551	9780739486436,9780446578981,0446578983		2005035456	Red River / Lalita Tademy.	Warner Books, 2007.	bib	2015-11-24 03:25:23	0	2007.0	nyu	eng	BK	INU	iu	iu	google	google	Tademy, Lalita.
9622895	inu.30000081157426	deny	ic	7593906		INU	5106884	48943585	0375706704 (trade paper)		2002020109	Nova / Samuel R. Delany.	Vintage Books, 2002.	bib	2014-09-30 03:27:12	0	2002.0	nyu	eng	BK	INU	iu	iu	google	google	Delany, Samuel R.
9623861	inu.30000085845513	deny	ic	7594385		INU	5298634	49991456	0375506519		2002069046	Chocolate sangria : a novel / Tracy Price-Thompson.	Strivers Row/Villard, c2003.	bib	2014-09-26 03:28:14	0	2003.0	nyu	eng	BK	INU	iu	iu	google	google	Price-Thompson, Tracy, 1963-
9623023	inu.30000086814096	deny	ic	7594040		INU	5432710	51151486	0743235517		2002042824	Night work : a novel / Nelson George.	Simon & Schuster, c2003.	bib	2014-09-27 03:25:21	0	2003.0	nyu	eng	BK	INU	iu	iu	google	google	George, Nelson.
10580788	inu.30000086820242	deny	ic	8566805		INU	5448124	51223626	1400060206		2002044942	The night before thirty : a novel / Tajuana "TJ" Butler.	Villard/Strivers Row, c2003.	bib	2014-09-27 03:25:21	0	2003.0	nyu	eng	BK	INU	iu	iu	google	google	Butler, Tajuana.
9623848	inu.30000087905042	deny	ic	7594371		INU	5481583		0767912950 (pbk.)		2002018400	SilkyDreamGirl : a novel / Cris Burks.	Broadway Books, c2002.	bib	2014-09-29 03:27:28	0	2002.0	nyu	eng	BK	INU	iu	iu	google	google	Burks, Cris.
9628150	inu.30000087918722	deny	ic	7597079		INU	5478518		0743222784		2002016468	His insignificant other : a novel / Karen V. Siplin.	Free Press, c2002.	bib	2014-09-29 03:27:29	0	2002.0	nyu	eng	BK	INU	iu	iu	google	google	Siplin, Karen V.
9622963	inu.30000093776296	deny	ic	7593977		INU	5585905	52031041	0385502001		2003046277	The Viaduct : a Harlem thriller / Grace F. Edwards.	Doubleday, 2004.	bib	2014-09-30 03:25:20	0	2004.0	nyu	eng	BK	INU	iu	iu	google	google	Edwards, Grace F.
9622914	inu.30000100427412	deny	ic	7593926		INU	6039763	55729940	0767919513		2004054373	The colonel's dream : a novel / by Charles W. Chesnutt.	Harlem Moon, 2005.	bib	2014-10-02 03:26:01	0	2005.0	nyu	eng	BK	INU	iu	iu	google	google	Chesnutt, Charles W. 1858-1932
12165109	inu.30000106576857	deny	ic	9685505		INU	409831	15142450	0345339959 (pbk.) :			De mojo blues : de quest of HighJohn de conqueror / A.R. Flowers.	Ballantine Books, 1987, c1985.	bib	2014-09-29 03:26:25	0	1987.0	nyu	eng	BK	INU	iu	iu	google	google	Flowers, A. R.
12165108	inu.30000106576865	deny	ic	9685504		INU	409761	10137376				The liberation of Lord Byron Jones / Jesse Hill Ford.	New American Library, 1967, c1965.	bib	2014-09-29 03:26:25	0	1967.0	nyu	eng	BK	INU	iu	iu	google	google	Ford, Jesse Hill.
9623019	inu.30000107606356	deny	ic	7594036		INU	6950583	138606093				Street players / Donald Goines.	Gallimard, 2003.	bib	2014-09-29 03:26:17	0	2003.0	cau	eng	BK	INU	iu	iu	google	google	Goines, Donald, 1937-1974.
6675987	inu.30000111164251	deny	ic	3992582		INU	5309	3043027	0870670670			Eldorado red / Donald Goines.	Holloway House, 1974.	bib	2014-09-28 03:27:31	0	1974.0	cau	eng	BK	INU	iu	iu	google	google	Goines, Donald, 1937-1974.
13165149	inu.30000111960278	allow	pdus	10563158		INU	925098	64715	0837112648		70084687	The fanatics.	Negro Universities Press [1969]	cdpp	2020-07-23 05:25:06	0	1969.0	nyu	eng	BK	INU	iu	iu	google	google	Dunbar, Paul Laurence, 1872-1906.
13165142	inu.30000111960369	allow	pdus	10563150		INU	976520	52386	0837118107		72088408	The love of Landry.	Negro Universities Press [1969]	cdpp	2020-07-29 05:25:05	0	1969.0	nyu	eng	BK	INU	iu	iu	google	google	Dunbar, Paul Laurence, 1872-1906.
13156563	inu.30000114158797	deny	ic	10557002		INU	1818172	4927646	0879490934		77078384	Mendacity without scruples / by Frank B. Carter.	Ashley Books, c1978.	bib	2014-09-28 03:26:57	0	1978.0	nyu	eng	BK	INU	iu	iu	google	google	Carter, Frank B.
13156292	inu.30000114317799	deny	ic	10556817		INU	1628541	16388076	0939219018 (pbk.) :			The barrier / by Carmen Anthony Fiore.	Townhouse Publishing, 1986, c1964.	bib	2014-09-28 03:26:56	0	1986.0	nju	eng	BK	INU	iu	iu	google	google	Fiore, Carmen Anthony.
13158876	inu.30000114417482	deny	ic	10558497		INU	1568834	12421810	0882081985 :		85017596	A trumpet sounds : a novel based on the life of Roland Hayes / Eunice Young Smith.	Lawrence Hill, 1985.	bib	2014-11-14 04:25:18	0	1985.0	ctu	eng	BK	INU	iu	iu	google	google	Smith, Eunice Young, 1902-
13159389	inu.30000114432390	deny	ic	10558820		INU	1921761	1365850	0404114040		73018593	The case of Mrs. Wingate / by Oscar Micheaux.	AMS Press, 1975.	bib	2014-09-28 03:26:54	0	1975.0	nyu	eng	BK	INU	iu	iu	google	google	Micheaux, Oscar, 1884-1951
8870849	inu.30000120732601	deny	ic	7027203		INU	3062190	7824272				Novalis (Friedrich Freiherr von Hardenberg) : Der handschriftliche Nachlass des Dichters ... Versteigerung im Deutschen Lycenum Club, Berlin, Dezembe 20, 1930 / Beschreibendes Verzeichnis von Richard Samuel.	H. Meyer & Ernst, [1930?].	bib	2014-10-02 03:25:46	0	1930.0	xx 	ger	BK	INU	iu	iu	google	google	Samuel, R. H. 1900-
9622165	inu.32000007486527	deny	ic	7593267		INU	872288	838762	0911860290		73084804	All shot up [by] Chester Himes.	The Chatham bookseller 1973, c1960	bib	2014-09-27 03:25:45	0	1973.0	nju	eng	BK	INU	iu	iu	google	google	Himes, Chester B., 1909-1984
7662387	inu.32000009108277	deny	ic	5999451		INU	792873	926474				Interpositionulification, what the Negro may expect.	Comet Press Books, 1959.	bib	2010-08-29 02:00:14	0	1959.0	xx 	eng	BK	INU	iu	iu	google	google	Yancey, A. H. 1881-
7736426	inu.32000011060755	allow	pdus	6058871		INU	924395	3634907				Pointing the way, by Sutton E. Griggs.	Orion, 1908.	gfv	2010-06-23 11:30:19	0	1971.0	tnu	eng	BK	INU	iu	iu	google	google	Griggs, Sutton E. 1872-1933
10597619	inu.39000002008998	deny	ic	8572725		INU	4026461	7839161			80081852	The brightening shadow / by John Gay ; with the editorial advice of John Kellemu ; photographs by the author.	Intercultural Press, c1980.	bib	2014-09-26 03:27:00	0	1980.0	ilu	eng	BK	INU	iu	iu	google	google	Gay, John.
7654195	inu.39000002427388	deny	ic	5991959		INU	1772540	5674207	083699289X :		79007760	A touch of innocence / Katherine Dunham.	Books for Libraries, 1980, c1959.	bib	2009-04-29 10:30:13	0	1980.0	nyu	eng	BK	INU	iu	iu	google	google	Dunham, Katherine.
9622163	inu.39000004575028	deny	ic	7593265		INU	2238055	13765593	0020522002 (pbk.)			Not without laughter / Langston Hughes ; with an introduction by Arna Bontemps.	Collier Books ; Collier Macmillan, c1985.	bib	2014-10-04 03:29:44	0	1985.0	nyu	eng	BK	INU	iu	iu	google	google	Hughes, Langston, 1902-1967.
1067130	inu.39000005850206	deny	ic	480657		INU	1886231	2535268			34007611	Jonah's gourd vine [by] Zora Neale Hurston; with an introd. by Fanny Hurst.	J.B Lippincott Co., 1934.	ren	2017-09-02 05:29:33	0	1934.0	pau	eng	BK	INU	iu	iu	google	google	Hurston, Zora Neale.
12072091	loc.ark:/13960/t0cv4kg8h	allow	pd	9603506		LOC	9634704				12005293	Key to the problem;	A. M. E. book concern [1904]	bib	2011-03-14 19:30:41	0	1904.0	pau	eng	BK	ILOC	loc	loc	ia	open	Johnson, Henry Theodore, 1857- [from old catalog]
12039071	loc.ark:/13960/t12n5sr6d	allow	pd	9575607		LOC	10025515				unk84034653	In the dark.	c1922.	bib	2011-03-14 19:31:06	0	1922.0	nyu	eng	BK	ILOC	loc	loc	ia	open	Thompson, Lilian Bennet. [from old catalog]
10612268	loc.ark:/13960/t3029hm9b	allow	pd	8584944		LOC	8250651	3903360			19016027	The heart of the world, by Joshua Henry Jones, jr.	The Stratford co., 1919.	bib	2011-03-15 19:31:03	0	1919.0	mau	eng	BK	ILOC	loc	loc	ia	open	Jones, Joshua Henry
12028097	loc.ark:/13960/t9j398b7v	allow	pd	9566776		LOC	6358296	14872370			12025605	Gathered treasures / by Walter E. Todd.	Murray Bros. Print. Co., 1912.	bib	2011-03-24 19:30:07	0	1912.0	dcu	eng	BK	ILOC	loc	loc	ia	open	Todd, Walter E.
13437092	loc.ark:/13960/t9r21t21g	allow	pd	11203465		LOC	6360828	1091075			13010925	The conquest : the story of a negro pioneer / by the pioneer.	The Woodruff Press, 1913.	bib	2011-12-21 19:30:28	0	1913.0	nbu	eng	BK	ILOC	loc	loc	ia	open	Micheaux, Oscar, 1884-1951.
2887826	mdp.39015000245129	deny	ic	702951		MIU	000702951	2005960	0151592659		76000941	Meridian / by Alice Walker.	Harcourt Brace Jovanovich, c1976.	bib	2010-02-01 22:30:07	0	1976.0	nyu	eng	BK	MIU	umich	umich	google	google	Walker, Alice, 1944-
3991102	mdp.39015000252448	allow	pd	1417524		MIU	001417524	168697				Cane. With a foreword by Waldo Frank.	Liveright [c1923]	bib	2019-01-01 08:06:10	0	1923.0	nyu	eng	BK	MIU	umich	umich	google	google	Toomer, Jean, 1894-1967.
2614660	mdp.39015000536758	deny	ic	671739		MIU	000671739	644221			47003104	Knock on any door.	D. Appleton-Century company, inc., [1947]	ren	2009-01-09 17:19:02	0	1947.0	nyu	eng	BK	MIU	umich	umich	google	google	Motley, Willard, 1909-1965.
3496028	mdp.39015000539786	deny	ic	1113319		MIU	001113319	291896			64025119	A choice of weapons / by Gordon Parks.	Harper & Row, c1966.	bib	2013-03-27 04:25:06	0	1966.0	nyu	eng	BK	MIU	umich	umich	google	google	Parks, Gordon, 1912-2006.
3362690	mdp.39015000539794	deny	ic	1030000		MIU	001030000	522766			63016528 /L	The learning tree.	Harper & Row, [1963]	ren	2009-02-09 16:25:46	0	1963	nyu	eng	BK	MIU	umich	umich	google	google	Parks, Gordon, 1912-2006.
2617289	mdp.39015000540651	deny	ic	673613		MIU	000673613	776703			67030725	Ol' prophet Nat.	J. F. Blair [1967]	bib	2008-11-01 22:30:16	0	1967.0	ncu	eng	BK	MIU	umich	umich	google	google	Panger, Daniel.
45635	mdp.39015000541279	deny	ic	38679		MIU	000038679	1733498	0394497392		75031501	Seeing things / Charlotte Painter; photography by Lloyd Patrick Baker.	Random House, c1976.	bib	2008-09-16 21:30:12	0	1976.0	nyu	eng	BK	MIU	umich	umich	google	google	Painter, Charlotte.
3920925	mdp.39015000542749	deny	ic	1376368		MIU	001376368	1379129			65010682	The children of Sisyphus /	Houghton Mifflin, 1964.	bib	2012-03-12 19:30:04	0	1964.0	mau	eng	BK	MIU	umich	umich	google	google	Patterson, Orlando, 1940-
2167694	mdp.39015000542905	deny	ic	570967		MIU	000570967	956445			67090010//r85	An absence of ruins, [by] H. Orlando Patterson.	Hutchinson [1967]	bib	2012-03-12 19:30:04	0	1967.0	enk	eng	BK	MIU	umich	umich	google	google	Patterson, Orlando, 1940-
3959658	mdp.39015000543242	allow	pd	1398776		MIU	001398776	3716623			40013882	Fifty years after,	Margent press, 1940.	ren	2011-12-13 05:30:03	0	1940.0	nyu	eng	BK	MIU	umich	umich	google	google	Paynter, John Henry.
3921186	mdp.39015000544745	deny	ic	1376484		MIU	001376484	292043			62007555	Portrait of a young man drowning.	Simon and Schuster, 1962.	ren	2021-01-12 05:25:16	0	1962.0	   	eng	BK	MIU	umich	umich	google	google	Perry, Charles, 1924-1969.
4691370	mdp.39015000545619	deny	ic	1910694		MIU	001910694	54202533				Country place.	M. Joseph [1948]	bib	2012-03-12 19:30:04	0	1948.0	enk	eng	BK	MIU	umich	umich	google	google	Petry, Ann, 1908-1997.
29	mdp.39015000545734	deny	ic	21		MIU	000000021	1014			68017809//r71	The book of numbers.	Doubleday, 1969.	bib	2006-11-17 13:47:35	0	1969.0	nyu	eng	BK	MIU	umich	umich	google	google	Pharr, Robert Deane.
3959709	mdp.39015000545767	deny	ic	1398797		MIU	001398797	197572			74144287	S.R.O.	Doubleday, 1971.	bib	2011-08-23 19:30:09	0	1971.0	nyu	eng	BK	MIU	umich	umich	google	google	Pharr, Robert Deane.
4691515	mdp.39015000549397	deny	ic	1910774		MIU	001910774	68137642				The flagellants.	Dell, 1968]	bib	2008-07-23 01:30:13	0	1968.0	nyu	eng	BK	MIU	umich	umich	google	google	Polite, Carlene Hatcher.
3621494	mdp.39015000610132	deny	ic	1186087		MIU	001186087	36205			69014388	Nothing black but a Cadillac; a novel.	Putnam, [1969]	bib	2006-09-13 17:18:07	0	1969.0	nyu	eng	BK	MIU	umich	umich	google	google	Spence, Raymond.
3361399	mdp.39015000611825	deny	ic	1028940		MIU	001028940	710671			59009106	The cool world, a novel.	Little, Brown, [1959]	ren	2009-04-29 12:13:57	0	1959	mau	eng	BK	MIU	umich	umich	google	google	Miller, Warren, 1921-1966.
2345567	mdp.39015000612757	deny	ic	632243		MIU	000632243	26060			71076118	The homesteader; a novel. Illustrated by W. M. Farrow.	McGrath Pub. Co. [1969, c1917]	bib	2013-10-30 13:09:52	0	1969.0	mdu	eng	BK	MIU	umich	umich	google	google	Micheaux, Oscar, 1884-1951.
674079	mdp.39015000615289	deny	ic	219022		MIU	000219022	4344730	0912760710 :		78055491//r79	Angel city : a novel / by Patrick D. Smith ; ill. and cover design by F. David Hewitt.	Valkyrie Press, c1978.	bib	2006-11-17 13:47:36	0	1978.0	flu	eng	BK	MIU	umich	umich	google	google	Smith, Patrick D., 1927-
943623	mdp.39015000621659	deny	ic	394255		MIU	000394255	746883	040400167X		75144622	Pointing the way. Nashville, Orion Pub. Co., 1908.	AMS Press, 1974]	bib	2012-04-11 19:30:02	0	1974.0	nyu	eng	BK	MIU	umich	umich	google	google	Griggs, Sutton E. 1872-1933.
943620	mdp.39015000621675	deny	ic	394252		MIU	000394252	18053			76079026	Imperium in imperio	Mnemosyne Pub., 1969	bib	2012-09-05 19:30:06	0	1969.0	flu	eng	BK	MIU	umich	umich	google	google	Griggs, Sutton E.  1872-1933
2954587	mdp.39015001115347	deny	ic	760641		MIU	000760641	8239132	0850314119 (pbk.),0850314100 :		83143690	Genetha : a novel / by Roy A.K. Heath.	Allison & Busby ; Distributed in the USA by Schocken Books, 1981.	bib	2007-01-23 09:29:18	0	1981.0	enk	eng	BK	MIU	umich	umich	google	google	Heath, Roy A. K.
1032785	mdp.39015001145047	deny	und	455523		MIU	000455523	2282115			58012059	The long dream : a novel / by Richard Wright.	Doubleday & Company, Inc., 1958.	nfi	2012-07-25 05:30:07	0	1958.0	nyu	eng	BK	MIU	umich	umich	google	google	Wright, Richard, 1908-1960.
865876	mdp.39015001440257	deny	ic	340687		MIU	000340687	19266			78076117	The conquest : the story of a Negro pioneer.	McGrath Pub. Co., [1969]	bib	2012-05-10 04:30:16	0	1969.0	mdu	eng	BK	MIU	umich	umich	google	google	Micheaux, Oscar, 1884-1951.
2904998	mdp.39015001511172	deny	ic	717757		MIU	000717757	4957488	0394507126 :		79004806	The salt eaters / by Toni Cade Bambara.	Random House, 1980.	bib	2010-01-31 22:30:03	0	1980.0	nyu	eng	BK	MIU	umich	umich	google	google	Bambara, Toni Cade.
1066742	mdp.39015001520603	deny	ic	480453		MIU	000480453	291571			64020054	God bless the child.	Scribner, [1964]	bib	2012-01-20 04:30:05	0	1964.0	nyu	eng	BK	MIU	umich	umich	google	google	Lattany, Kristin Hunter, 1931-2008.
488836	mdp.39015001520702	deny	ic	92029		MIU	000092029	3627110	0684155729 :		78001085	The Lakestown rebellion / Kristin Hunter.	Scribner, c1978.	bib	2012-09-05 19:30:13	0	1978.0	nyu	eng	BK	MIU	umich	umich	google	google	Lattany, Kristin Hunter, 1931-2008.
4690551	mdp.39015001609414	allow	pdus	1910128		MIU	001910128	13791			70081110	The fanatics.	Dodd, Mead, 1901. Fla., Mnemosyne Pub. Inc. [1969]	gfv	2010-06-23 11:30:23	0	1969.0	flu	eng	BK	MIU	umich	umich	google	google	Dunbar, Paul Laurence, 1872-1906.
5046960	mdp.39015001710691	deny	ic	2196822		MIU	002196822	9390313	0850314704 (jacket)		82237584	Kwaku, or, The man who could not keep his mouth shut : a novel / Roy A.K. Heath.	Allison & Busby, 1982.	bib	2012-08-11 19:30:08	0	1982.0	enk	eng	BK	MIU	umich	umich	google	google	Heath, Roy A. K.
891672	mdp.39015001786840	deny	ic	359623		MIU	000359623	828064	9780882580067,088258006X		73099065	Song for Mumu; a novel.	Howard University Press, 1974 [c1967]	bib	2007-03-19 10:26:59	0	1974.0	dcu	eng	BK	MIU	umich	umich	google	google	Barrett, Lindsay, 1941-
4498046	mdp.39015001816555	deny	ic	1774831		MIU	001774831	5739438			48007948	Last of the conquerors.	Farrar, Straus, 1948	ren	2009-02-09 16:25:51	0	1948.0	nyu	eng	BK	MIU	umich	umich	google	google	Smith, William Gardner, 1927-1974.
3626693	mdp.39015001819849	deny	ic	1189216		MIU	001189216	4165891			67016540	Goat song : a novel of ancient Greece / by Frank Yerby.	Dial Press, 1967.	bib	2012-06-14 19:30:07	0	1967.0	nyu	eng	BK	MIU	umich	umich	google	google	Yerby, Frank, 1916-1991.
2929606	mdp.39015001983827	deny	ic	738916		MIU	000738916	890857	0911860312		73084806	Cast the first stone : a novel / by Chester Himes.	Chatham Bookseller, 1973, c1952.	bib	2012-09-05 19:30:15	0	1973.0	nju	eng	BK	MIU	umich	umich	google	google	Himes, Chester B., 1909-1984.
